Brand,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage
BMW,3 Series,2020,34995.0,Semi-Auto,11.0,Diesel,145.0,49.6,2.0,82.0,0,0.0
BMW,X2,2019,27989.0,Semi-Auto,8942.0,Diesel,145.0,58.9,2.0,40.0,1,0.0
Opel,Corsa,2015,7995.0,Manual,,Petrol,125.0,54.3,1.4,63.0,3,0.0
BMW,X5,2019,48990.0,Semi-Auto,6439.0,Diesel,145.0,37.7,3.0,,4,0.0
BMW,3 Series,2019,28440.0,Semi-Auto,2212.0,Diesel,150.0,48.7,2.0,84.0,1,0.0
Mercedes-Benz,E-Class,2015,20298.0,Semi-Auto,28056.0,Diesel,160.0,51.4,3.0,32.0,2,0.0
Volkswagen,Golf,2016,12990.0,Manual,37000.0,Diesel,20.0,,2.0,125.36650692319192,1,0.0
Audi,Q7,2018,54990.0,Semi-Auto,19940.0,Diesel,145.0,39.2,4.0,33.0,2,0.0
BMW,3 Series,2019,25444.0,Automatic,13033.0,Petrol,145.0,42.2,2.0,43.0,2,0.0
Opel,Insignia,2019,15998.0,Manual,17570.0,Diesel,150.0,53.3,2.0,65.0,3,0.0
Toyota,Yaris,2014,11290.0,Automatic,21661.0,Hybrid,0.0,80.7,1.5,94.0,2,0.0
Opel,Astra,2018,11998.0,Manual,10747.0,Petrol,150.0,51.4,,77.0,0,0.0
Opel,Adam,2019,13499.0,Manual,1296.0,Petrol,145.0,44.8,1.2,36.0,2,0.0
Ford,Focus,2017,11250.0,Manual,41495.0,Diesel,,,1.5,79.0,2,0.0
Ford,Fiesta,2018,9490.0,Manual,3012.0,Petrol,145.0,55.4,1.1,56.0,1,0.0
Mercedes-Benz,B-Class,2017,16900.0,Automatic,19817.0,Petrol,145.0,51.4,1.6,40.0,0,0.0
Volkswagen,Scirocco,2014,11298.0,Semi-Auto,51756.0,Diesel,30.0,57.6,2.0,79.0,1,0.0
Mercedes-Benz,GLA-Class,2015,14000.0,Automatic,57090.0,Diesel,30.0,62.8,2.1,72.0,3,0.0
Volkswagen,Up,2017,7240.0,Manual,26203.0,Petrol,145.0,64.2,1.0,34.0,1,0.0
Mercedes-Benz,A-Class,2013,13998.0,Semi-Auto,29698.0,Diesel,30.0,,2.1,40.0,2,0.0
BMW,1 Series,2019,20440.0,Semi-Auto,9908.0,Petrol,150.0,47.9,2.0,58.0,0,0.0
Audi,A1,2015,11998.0,Manual,23081.0,Petrol,0.0,67.3,3.7392354812099646,77.0,1,0.0
Ford,Focus,2019,17170.0,Manual,5641.0,Petrol,,,1.0,88.0,1,0.0
BMW,2 Series,2018,20360.0,Automatic,8370.0,Petrol,145.0,36.2,2.0,37.0,2,0.0
Mercedes-Benz,C-Class,2016,13600.0,Manual,46384.0,Petrol,,,2.0,57.0,3,0.0
Audi,Q7,2014,19750.0,Semi-Auto,54853.0,Diesel,305.0,38.2,3.0,55.0,0,0.0
Ford,EcoSport,2018,10990.0,Manual,12743.0,Petrol,145.0,52.3,1.0,47.0,1,0.0
Audi,Q2,2019,24479.0,Manual,3561.0,Petrol,145.0,43.5,1.5,84.0,1,0.0
Ford,Kuga,2015,14298.0,Manual,43717.0,Diesel,145.0,54.3,2.0,45.0,3,0.0
Audi,A6,2016,14490.0,Automatic,66716.0,Diesel,145.0,55.4,2.0,76.0,4,0.0
Opel,Mokka X,2017,10250.0,Manual,17071.0,Petrol,145.0,42.2,1.6,85.0,2,0.0
Hyundai,i30,2015,9290.0,Manual,30782.0,Diesel,20.0,72.4,1.6,52.0,4,0.0
Mercedes-Benz,S-Class,2016,27491.0,Automatic,54318.0,Diesel,200.0,47.9,3.0,51.0,4,0.0
Volkswagen,Touareg,2018,35436.0,Semi-Auto,17233.0,Diesel,145.0,34.0,3.0,82.0,3,0.0
Ford,Kuga,2015,10500.0,Manual,20701.0,Petrol,165.0,45.6,1.5,,1,0.0
Toyota,Yaris,2017,12890.0,Automatic,14832.0,Hybrid,140.0,76.3,1.5,96.0,3,0.0
BMW,3 Series,2016,14400.0,Automatic,51994.0,Diesel,30.0,62.8,2.0,77.0,1,0.0
Ford,Focus,2017,18500.0,Manual,10960.0,Petrol,,,2.0,43.0,2,0.0
Audi,A5,2018,27995.0,Semi-Auto,10312.0,Diesel,150.0,,3.0,48.0,3,0.0
Ford,Fiesta,2017,10498.0,Semi-Auto,3545.0,Petrol,30.0,57.7,1.0,61.0,1,0.0
Ford,Focus,2018,16495.0,Manual,24344.0,Petrol,145.0,60.1,1.0,33.0,2,0.0
Škoda,Scala,2019,17995.0,Automatic,42.0,Petrol,145.0,45.6,1.5,45.0,2,0.0
Audi,A6,2019,35000.0,Automatic,4000.0,Diesel,145.0,47.9,2.0,33.0,1,0.0
Mercedes-Benz,E-Class,2015,11490.0,Automatic,86000.0,Diesel,145.0,54.3,2.1,72.0,3,0.0
Škoda,Fabia,2023,8898.0,Manual,,Petrol,145.0,57.7,1.0,89.0,2,0.0
Škoda,Fabia,2016,7495.0,Manual,36236.0,Petrol,20.0,60.1,1.2,92.0,0,0.0
Volkswagen,Up,2017,7000.0,Manual,16315.0,Petrol,150.0,64.2,1.0,39.0,0,0.0
Volkswagen,Golf,2020,20990.0,Manual,5000.0,Diesel,145.0,57.7,1.6,54.0,4,0.0
Volkswagen,Tiguan,2019,19449.0,Manual,31594.0,Diesel,145.0,44.1,2.0,32.0,3,0.0
Mercedes-Benz,C-Class,2018,27500.0,Semi-Auto,12234.0,Diesel,,,2.0,89.0,1,0.0
Ford,Focus,2016,11500.0,Manual,72085.0,Diesel,20.0,67.3,2.0,97.0,4,0.0
BMW,X5,2014,26990.0,Automatic,37563.0,Diesel,205.0,47.1,3.0,71.0,0,0.0
Volkswagen,Arteon,2019,27550.0,Semi-Auto,3797.0,Diesel,145.0,44.1,2.0,68.0,3,0.0
BMW,4 Series,2019,23480.0,Automatic,6771.0,Petrol,145.0,48.7,2.0,79.0,0,0.0
Volkswagen,Polo,2019,15995.0,Manual,2500.0,Petrol,145.0,52.3,1.0,93.0,4,0.0
Ford,B-MAX,2016,8350.0,Manual,17303.0,Diesel,0.0,74.4,1.5,80.0,3,0.0
Ford,Ka+,2017,6495.0,Manual,30092.0,Petrol,30.0,57.7,1.2,40.0,0,0.0
BMW,,2015,10795.0,Manual,55820.0,Diesel,20.0,70.6,1.5,37.0,4,0.0
Opel,Corsa,2019,8800.0,Manual,4241.0,Petrol,145.0,43.5,1.4,83.0,1,0.0
Mercedes-Benz,C-Class,2016,22900.0,Automatic,33821.0,Diesel,,,2.1,69.0,2,0.0
Mercedes-Benz,C-Class,2019,20799.0,Semi-Auto,13356.0,Diesel,,,2.0,34.0,1,0.0
Audi,A5,2019,29950.0,Manual,5122.0,Petrol,145.0,37.2,2.0,31.0,3,0.0
Škoda,Fabia,2019,12495.0,Manual,4521.0,Petrol,145.0,61.4,1.0,74.0,0,0.0
Audi,A3,2016,13998.0,Manual,56457.0,Diesel,20.0,67.3,2.0,97.0,2,0.0
Mercedes-Benz,C-Class,2019,25899.0,Semi-Auto,11151.0,Petrol,,,1.5,76.0,2,0.0
Mercedes-Benz,A-Class,2019,21999.0,Manual,1738.0,Petrol,145.0,47.1,1.3,74.0,2,0.0
Ford,Kuga,2015,9498.0,Manual,63863.0,Diesel,145.0,54.3,2.0,75.0,1,0.0
Toyota,Aygo,2018,7995.0,Manual,15895.0,Petrol,145.0,56.5,1.0,81.0,3,0.0
Škoda,Superb,2018,31950.0,Automatic,7000.0,Diesel,145.0,61.4,2.0,80.0,3,0.0
Hyundai,Tucson,2018,17999.0,Manual,12000.0,Petrol,150.0,34.9,1.6,98.0,,0.0
Škoda,Fabia,2017,8990.0,Manual,14531.0,Petrol,145.0,57.7,1.0,33.0,1,0.0
Mercedes-Benz,GL-Class,2016,16999.0,,34586.0,Diesel,125.0,56.6,2.1,91.0,2,0.0
Mercedes-Benz,C-Class,2019,20299.0,Semi-Auto,14029.0,Petrol,,,1.5,38.0,2,0.0
Ford,Focus,2015,7191.0,Manual,63780.0,Diesel,,,1.6,99.0,0,0.0
Mercedes-Benz,GLA-Class,2016,18590.0,Semi-Auto,21634.0,Diesel,125.0,56.5,,70.0,4,0.0
Ford,Focus,2017,18499.0,Manual,13063.0,Petrol,145.0,41.5,2.0,74.0,2,0.0
Volkswagen,Golf,2019,20390.0,Semi-Auto,3620.0,Petrol,145.0,45.6,1.5,32.0,2,0.0
Opel,Mokka X,2019,12995.0,Manual,14443.0,Petrol,145.0,39.2,1.4,92.0,2,0.0
Mercedes-Benz,X-Class,2019,24991.0,Automatic,8974.0,Diesel,260.0,35.8,2.3,33.0,3,0.0
Audi,A3,2015,9595.0,Unknown,71335.0,,0.0,74.3,1.6,48.0,0,0.0
Audi,A1,2018,13199.0,Automatic,27264.0,Petrol,145.0,64.2,1.0,73.0,4,0.0
Audi,A6,2019,38995.0,Semi-Auto,9840.0,Diesel,145.0,50.4,3.0,42.0,0,0.0
Ford,Focus,2018,15000.0,Manual,9247.0,Petrol,150.0,58.9,1.0,97.0,1,0.0
Volkswagen,Golf,2017,16798.0,Manual,32251.0,Diesel,20.0,67.3,2.0,73.0,2,0.0
Ford,Focus,2019,14699.0,Manual,5626.0,Diesel,145.0,,1.5,46.0,0,0.0
Volkswagen,Tiguan,2018,19999.0,Manual,11154.0,Petrol,145.0,48.7,1.4,59.0,0,0.0
BMW,3 Series,2018,17399.0,Automatic,32117.0,Diesel,145.0,64.2,2.0,95.0,3,0.0
Toyota,CH-R,2017,18995.0,Automatic,42888.0,Hybrid,135.0,74.3,1.8,43.0,3,0.0
BMW,4 Series,2015,13242.0,Manual,71179.0,Diesel,30.0,62.8,2.0,96.0,3,0.0
Opel,Mokka X,2017,12500.0,Manual,30479.0,Diesel,145.0,68.9,1.6,56.0,2,0.0
Mercedes-Benz,E-Class,2018,24220.0,Automatic,8138.0,Diesel,145.0,72.4,2.0,34.0,4,0.0
Audi,A4,2020,27900.0,Manual,4521.0,Petrol,145.0,39.2,2.0,66.0,1,0.0
BMW,3 Series,2008,8790.0,Manual,85000.0,Petrol,555.0,28.5,3.0,70.0,,0.0
Toyota,Corolla,2019,18995.0,Manual,500.0,Petrol,145.0,39.2,1.2,54.0,1,0.0
Toyota,Yaris,2016,8998.0,Manual,16197.0,Petrol,30.0,58.0,1.3,58.0,2,0.0
BMW,3 Series,2017,17980.0,Semi-Auto,13350.0,Petrol,145.0,51.4,,42.0,4,0.0
Volkswagen,Golf,2019,21485.0,Automatic,3500.0,Petrol,145.0,45.6,1.5,84.0,2,0.0
Mercedes-Benz,C-Class,2019,30599.0,Semi-Auto,2259.0,Diesel,145.0,54.3,1.6,51.0,2,0.0
Ford,Focus,2017,16495.0,Manual,,Petrol,145.0,41.5,2.0,78.0,3,0.0
Volkswagen,Golf,2018,19495.0,Manual,15396.0,Diesel,145.0,60.1,2.0,48.0,3,0.0
Audi,A5,2015,10800.0,Manual,79651.0,Diesel,145.0,54.3,2.0,41.0,2,0.0
Ford,Fiesta,2018,9999.0,Manual,19801.0,Petrol,145.0,65.7,1.0,31.0,3,0.0
Mercedes-Benz,C-Class,2014,11750.0,Automatic,47183.0,Diesel,,,2.1,85.0,4,0.0
Ford,S-MAX,2016,15499.0,Manual,45018.0,Diesel,125.0,56.5,2.0,77.0,2,0.0
Volkswagen,Golf,2019,29885.0,Automatic,1797.0,Petrol,150.0,11.417267753816397,2.0,78.0,1,0.0
Ford,Mondeo,2020,22000.0,Manual,47.0,Diesel,145.0,,2.0,64.0,3,0.0
Ford,Fiesta,2014,6940.0,Manual,27224.0,Diesel,0.0,76.4,1.5,75.0,1,0.0
Škoda,Octavia,2019,13995.0,,14200.0,Petrol,150.0,58.9,1.0,79.0,1,0.0
Opel,Mokka,2015,9295.0,Manual,41382.0,Diesel,125.0,60.1,1.6,38.0,2,0.0
Mercedes-Benz,CL-Class,2019,27299.0,Semi-Auto,3174.0,Petrol,145.0,38.2,2.0,44.0,0,0.0
Audi,A1,2013,7200.0,Manual,54766.0,Petrol,125.0,53.3,1.4,48.0,0,0.0
Ford,Focus,2017,11698.0,Manual,32557.0,Diesel,0.0,74.3,1.5,,4,0.0
Opel,Mokka,2014,7298.0,Manual,49524.0,Diesel,30.0,60.1,1.7,97.0,4,0.0
Hyundai,Santa Fe,2017,21849.0,Semi-Auto,26385.0,Diesel,235.0,42.8,2.2,47.0,1,0.0
Opel,Adam,2018,8999.0,Manual,5844.0,Petrol,145.0,53.3,1.2,38.0,3,0.0
Ford,EcoSport,2017,9000.0,Manual,25744.0,Petrol,150.0,44.8,1.5,99.0,4,0.0
Ford,Fiesta,2020,18995.0,Manual,2561.0,Petrol,145.0,49.6,1.0,35.0,2,0.0
Škoda,Fabia,2017,12800.0,Semi-Auto,19556.0,Petrol,145.0,61.4,1.0,40.0,2,0.0
Ford,Fiesta,2017,8200.0,Manual,10396.0,Petrol,145.0,54.3,1.2,94.0,1,0.0
Audi,A3,2017,17990.0,Automatic,42300.0,Petrol,30.0,56.5,1.4,64.0,2,0.0
Ford,Focus,2019,17140.0,Manual,82584.13442011928,Petrol,,,1.0,80.0,1,0.0
BMW,1 Series,2019,20875.0,Manual,,Petrol,145.0,44.1,1.5,61.0,2,0.0
Toyota,Hilux,2015,9995.0,Unknown,80069.0,Diesel,,38.7,2.5,,4,0.0
Volkswagen,T-Roc,2019,30990.0,Automatic,8106.0,Petrol,145.0,32.5,2.0,50.0,0,0.0
Ford,Fiesta,2019,13495.0,Manual,5014.0,Petrol,145.0,58.9,1.0,90.0,4,
Toyota,Yaris,2019,10495.0,Manual,9045.0,Petrol,145.0,49.6,1.0,49.0,2,0.0
BMW,3 Series,2017,15900.0,Automatic,68875.0,Other,140.0,,2.0,70.0,3,0.0
Audi,TT,2019,28500.0,Semi-Auto,8000.0,Petrol,150.0,34.9,2.0,53.0,2,0.0
Ford,Fiesta,2018,9688.0,Manual,17157.0,Petrol,145.0,65.7,1.0,71.0,4,0.0
Ford,Focus,2016,15900.0,Manual,19488.0,Diesel,,,2.0,35.0,4,0.0
Volkswagen,Polo,2017,10190.0,Manual,20375.0,,150.0,58.9,1.0,37.0,1,0.0
Ford,Focus,2018,20000.0,Manual,13856.0,Petrol,145.0,41.5,2.0,69.0,2,0.0
Volkswagen,Tiguan,2017,23999.0,Semi-Auto,17406.0,Petrol,150.0,38.2,2.0,35.0,3,0.0
Volkswagen,Polo,2015,7300.0,Manual,14282.0,Petrol,20.0,60.1,1.0,79.0,3,0.0
Volkswagen,Tiguan,2019,23750.0,Manual,,Diesel,,47.9,2.0,69.0,4,0.0
Audi,TT,2017,26950.0,,15996.0,Petrol,200.0,40.9,2.0,53.0,2,0.0
Škoda,Octavia,2019,19875.0,Manual,29.0,Petrol,145.0,36.7,2.0,42.0,2,0.0
Mercedes-Benz,GLA-Class,2019,23980.0,Semi-Auto,11241.0,Diesel,145.0,67.3,3.723712168624483,67.0,0,0.0
Audi,A6,2019,29985.0,Automatic,1881.0,Diesel,145.0,47.9,2.0,74.0,2,0.0
Ford,B-MAX,2016,9350.0,Semi-Auto,13144.0,Petrol,160.0,44.1,1.6,50.0,4,0.0
Audi,A1,2019,21990.0,Semi-Auto,1793.0,Petrol,145.0,44.8,,85.0,3,0.0
Toyota,Auris,2013,6000.0,Manual,69995.0,Petrol,150.0,47.9,1.6,66.0,3,0.0
Opel,Corsa,2015,7300.0,Manual,28421.0,Petrol,30.0,55.4,1.4,69.0,1,0.0
Škoda,Citigo,2018,8490.0,Manual,11573.0,Petrol,145.0,64.2,1.0,31.0,4,0.0
Hyundai,i30,2019,17480.0,Manual,2244.0,Petrol,145.0,42.2,1.4,87.0,2,0.0
Toyota,RAV4,2019,36990.0,Automatic,7000.0,Hybrid,135.0,49.6,2.5,53.0,2,0.0
Toyota,Yaris,2013,4495.0,Manual,60020.0,Petrol,30.0,58.9,1.0,41.0,1,0.0
BMW,6 Series,2017,23750.0,Automatic,39890.0,Diesel,145.0,49.6,3.0,46.0,0,0.0
Ford,Fiesta,2017,8200.0,Manual,20636.0,Petrol,0.0,65.7,1.0,97.0,1,0.0
Ford,Fiesta,2017,11470.0,Manual,15600.0,Petrol,145.0,65.7,1.0,96.0,4,0.0
Audi,Q5,2019,38500.0,Automatic,126.0,Petrol,150.0,32.1,2.0,97.0,6,0.0
Hyundai,i10,2015,6950.0,Semi-Auto,25445.0,Petrol,165.0,45.6,1.2,36.0,1,0.0
Ford,Fiesta,2014,9495.0,Manual,21259.0,Petrol,0.0,65.7,1.0,34.0,2,0.0
Volkswagen,Caravelle,2019,43499.0,Automatic,8521.0,Diesel,145.0,32.8,2.0,95.0,0,0.0
Volkswagen,Golf,2018,19999.0,Manual,14374.0,Diesel,145.0,60.1,2.0,71.0,2,0.0
BMW,X5,2016,28995.0,Automatic,46085.0,Diesel,200.0,47.1,3.0,87.0,4,0.0
Škoda,Kodiaq,2019,24798.0,Automatic,9049.0,Diesel,145.0,42.2,2.0,86.0,3,0.0
Audi,Q2,2019,19790.0,Manual,3555.0,Diesel,,49.6,1.6,45.0,3,0.0
BMW,X3,2019,34995.0,Semi-Auto,8829.0,Petrol,,30.4,2.0,36.0,2,0.0
Audi,A6,2017,21950.0,Automatic,24885.0,Diesel,145.0,61.4,2.0,95.0,3,0.0
BMW,3 Series,2019,30990.0,Automatic,2579.0,Diesel,145.0,52.3,2.0,81.0,3,0.0
Volkswagen,Up,2019,9491.0,Manual,2948.0,,145.0,54.3,1.0,85.0,1,0.0
Ford,Fiesta,2019,15500.0,,3754.0,Petrol,145.0,55.4,1.0,62.0,1,
Audi,Q3,2019,25490.0,Manual,11130.0,Diesel,145.0,42.8,2.0,77.0,4,0.0
Ford,Galaxy,2018,18000.0,Manual,31961.0,Diesel,145.0,56.5,2.0,95.0,0,
Ford,Focus,2017,15440.0,Manual,19877.0,Petrol,145.0,41.5,2.0,76.0,2,0.0
Ford,Focus,2016,22390.0,Manual,28794.0,Petrol,235.0,36.7,2.3,91.0,2,0.0
Mercedes-Benz,C-Class,2019,26998.0,Automatic,8024.0,Petrol,,,1.6,87.0,4,0.0
Škoda,Octavia,2017,13250.0,Manual,35507.0,Petrol,145.0,53.3,1.4,34.0,0,0.0
Audi,TT,2016,14800.0,Manual,50403.0,Petrol,145.0,47.1,1.8,74.0,2,0.0
Opel,,2016,5900.0,Manual,23097.0,Petrol,20.0,62.8,1.0,60.0,4,0.0
Ford,Focus,2018,14497.0,Manual,18608.0,Petrol,,,1.0,65.0,0,0.0
Ford,Focus,2017,15670.0,Manual,29824.0,Petrol,,,2.0,57.0,1,0.0
Audi,A4,2017,25000.0,Semi-Auto,26846.0,Diesel,150.0,56.5,2.0,77.0,4,0.0
Volkswagen,Passat,2015,8991.0,Manual,68922.0,Diesel,20.0,68.9,1.6,90.0,4,0.0
Opel,Adam,2017,8495.0,Manual,19315.0,Petrol,150.0,53.3,1.2,91.0,1,0.0
Mercedes-Benz,V-Class,2019,46895.0,Automatic,100.0,Diesel,145.0,36.7,2.0,75.0,3,0.0
Ford,Focus,2018,12400.0,Manual,14130.0,Diesel,,,1.5,84.0,0,0.0
Mercedes-Benz,A-Class,2019,18800.0,Automatic,8478.0,Diesel,145.0,65.7,1.5,36.0,1,
Volkswagen,Golf,2016,16999.0,Automatic,24629.0,Diesel,30.0,62.8,2.0,,4,0.0
Opel,Corsa,2019,9311.0,Manual,4588.0,Petrol,145.0,43.5,1.4,66.0,2,0.0
Ford,Focus,2015,9198.0,Manual,31512.0,Diesel,,,1.5,68.0,3,0.0
Opel,Viva,2019,7415.0,Manual,6092.0,Petrol,145.0,46.3,1.0,43.0,2,0.0
Toyota,Yaris,2017,8268.0,Manual,34039.0,Petrol,30.0,58.0,1.3,97.0,3,0.0
Hyundai,ix35,2013,6999.0,Manual,54321.0,Diesel,150.0,53.3,1.7,,,0.0
Audi,TT,2016,16970.0,Manual,37730.0,Petrol,150.0,,1.8,36.0,2,0.0
Volkswagen,Up,2016,7000.0,Manual,38366.0,Petrol,20.0,61.4,1.0,54.0,1,0.0
Mercedes-Benz,V-Class,2018,18691.0,Automatic,20074.0,Diesel,150.0,48.7,2.1,71.0,3,0.0
Opel,Mokka X,2019,14043.0,Manual,20928.0,Petrol,145.0,39.2,1.4,47.0,2,0.0
Opel,Viva,2016,6720.0,Manual,10933.0,Petrol,20.0,62.8,1.0,67.0,3,0.0
Ford,Focus,2019,16395.0,Manual,11594.0,Diesel,,,1.5,42.0,3,0.0
Volkswagen,Polo,2014,7298.0,Manual,38201.0,Petrol,20.0,60.1,1.0,90.0,1,0.0
Opel,Insignia,2017,12000.0,Manual,23124.0,Diesel,145.0,54.3,2.0,61.0,1,0.0
Toyota,Aygo,2014,5995.0,Manual,23322.0,Petrol,0.0,69.0,1.0,68.0,2,0.0
BMW,4 Series,2017,18241.0,Automatic,29322.0,Diesel,145.0,60.1,2.0,82.0,4,0.0
BMW,5 Series,2011,9975.0,Automatic,74000.0,Diesel,145.0,53.3,2.0,76.0,2,0.0
BMW,2 Series,2017,15950.0,,29000.0,Diesel,125.0,57.6,2.0,82.0,4,0.0
Volkswagen,Polo,2019,12300.0,Manual,15259.0,Petrol,145.0,48.7,1.0,79.0,3,0.0
Volkswagen,Golf,2019,18990.0,Semi-Auto,3526.0,Petrol,145.0,45.6,1.0,87.0,4,0.0
Audi,Q3,2019,31750.0,Manual,4500.0,Diesel,145.0,42.8,2.0,67.0,4,0.0
BMW,1 Series,2014,12000.0,Automatic,34795.0,Diesel,30.0,64.2,2.0,76.0,3,0.0
Škoda,Kodiaq,2019,32495.0,Automatic,2481.0,Diesel,150.0,42.2,2.0,60.0,0,0.0
Mercedes-Benz,C-Class,2015,17699.0,Automatic,56546.0,Hybrid,0.0,74.3,2.1,56.0,2,0.0
Mercedes-Benz,C-Class,2019,28700.0,Semi-Auto,4000.0,,145.0,47.1,1.5,68.0,0,0.0
Ford,C-MAX,2015,6140.0,Manual,78329.0,Diesel,30.0,61.4,1.6,83.0,2,0.0
BMW,5 Series,2016,14595.0,Semi-Auto,41695.0,Diesel,30.0,62.8,2.0,72.0,0,0.0
BMW,,2017,16498.0,Semi-Auto,22919.0,Diesel,145.0,64.2,2.0,31.0,2,0.0
Ford,Kuga,2018,16291.0,Manual,31001.0,Diesel,145.0,64.2,1.5,50.0,4,0.0
Opel,Corsa,2015,11000.0,Manual,17392.0,Petrol,235.0,37.7,1.6,99.0,1,0.0
Ford,Grand C-MAX,2017,11498.0,Manual,27070.0,Diesel,150.0,64.2,1.5,77.0,4,0.0
Audi,,2020,29000.0,Semi-Auto,5000.0,Diesel,145.0,51.4,2.0,80.0,4,0.0
Hyundai,Tucson,2017,14750.0,Semi-Auto,23985.0,Diesel,145.0,57.6,1.7,30.0,2,0.0
Opel,Mokka,2014,7699.0,Manual,54940.0,Diesel,125.0,57.6,1.7,64.0,3,0.0
Volkswagen,Up,2014,5799.0,Manual,32833.0,Petrol,20.0,60.1,1.0,54.0,4,0.0
Hyundai,Tucson,2017,14500.0,Manual,30870.0,Diesel,150.0,61.7,1.7,52.0,3,0.0
Opel,Zafira,2017,12495.0,Manual,20493.0,Petrol,200.0,42.2,1.4,53.0,2,0.0
Ford,,2015,7000.0,Manual,34741.0,Petrol,0.0,65.7,1.0,77.0,4,0.0
Mercedes-Benz,A-Class,2016,13800.0,Automatic,80987.0,Diesel,20.0,67.3,2.1,43.0,3,0.0
Volkswagen,Sharan,2017,17391.0,Manual,23373.0,Diesel,125.0,56.5,2.0,61.0,2,0.0
BMW,4 Series,2019,25850.0,Semi-Auto,2146.0,Diesel,145.0,65.7,2.0,33.0,2,0.0
Ford,EcoSport,2017,10495.0,Manual,16457.0,Petrol,125.0,52.3,1.0,46.0,1,0.0
Opel,Mokka X,2016,10318.0,Manual,23466.0,Petrol,150.0,47.1,1.4,75.0,0,0.0
Ford,Focus,2017,9699.0,Manual,23183.0,Petrol,,,1.0,85.0,1,0.0
Hyundai,i10,2019,8590.0,Manual,,Petrol,150.0,60.1,1.0,42.0,2,0.0
Škoda,Yeti Outdoor,2017,11998.0,Manual,16336.0,Diesel,145.0,62.8,2.0,94.0,2,0.0
Mercedes-Benz,E-Class,2017,20737.0,Automatic,22122.0,Diesel,145.0,,2.0,58.0,3,0.0
Ford,Fiesta,2017,10499.0,Manual,18077.0,Petrol,145.0,62.8,1.0,77.0,0,0.0
Opel,Adam,2018,8597.0,Manual,5883.0,Petrol,145.0,44.8,1.2,48.0,4,0.0
Opel,Adam,2014,6495.0,Manual,57750.0,Petrol,125.0,53.3,1.4,32.0,0,0.0
Volkswagen,Golf,2019,20386.0,Automatic,4087.0,Diesel,145.0,52.3,2.0,93.0,4,0.0
Ford,S-MAX,2017,19150.0,Manual,23570.0,Diesel,125.0,51.4,2.0,56.0,2,0.0
Volkswagen,Passat,2016,9990.0,Automatic,64000.0,Diesel,20.0,70.6,1.6,73.0,1,0.0
BMW,X1,2019,24449.0,Semi-Auto,5336.0,Diesel,145.0,60.1,2.0,70.0,4,0.0
Volkswagen,Arteon,2019,21990.0,Semi-Auto,10500.0,Petrol,145.0,40.4,1.5,74.0,1,
Mercedes-Benz,C-Class,2018,25999.0,Semi-Auto,11258.0,Diesel,145.0,65.7,2.1,38.0,2,0.0
Mercedes-Benz,C-Class,2016,17300.0,Automatic,42310.0,Diesel,,,2.1,84.0,2,0.0
Audi,Q3,2017,15995.0,Manual,32500.0,Diesel,30.0,61.4,2.0,71.0,2,0.0
Opel,Corsa,2015,6295.0,Manual,12652.0,Petrol,125.0,53.3,1.2,65.0,3,0.0
Mercedes-Benz,B-Class,2019,19998.0,Semi-Auto,14922.0,Petrol,145.0,45.6,1.3,36.0,4,0.0
Hyundai,Tucson,2017,13495.0,Manual,17443.0,Petrol,160.0,44.8,1.6,31.0,4,0.0
Audi,A1,2019,20766.0,Automatic,2801.0,Petrol,145.0,47.1,1.0,52.0,1,0.0
Volkswagen,Polo,2018,12401.0,Manual,13160.0,Petrol,150.0,64.2,1.0,98.0,6,0.0
Toyota,Yaris,2017,8995.0,Manual,46769.0,Petrol,145.0,58.9,1.5,43.0,4,0.0
Opel,Corsa,2015,7999.0,Manual,33231.0,Petrol,30.0,57.6,1.0,95.0,4,0.0
Opel,Meriva,2017,6991.0,Manual,23511.0,Petrol,150.0,47.1,1.4,48.0,,0.0
Ford,EcoSport,2019,18994.0,Automatic,7.0,Petrol,145.0,45.6,1.0,51.0,4,0.0
Mercedes-Benz,A-Class,2016,14606.0,Manual,51398.0,Diesel,20.0,68.9,1.5,37.0,4,0.0
Škoda,Karoq,2019,21595.0,Automatic,5595.0,Diesel,145.0,47.1,1.6,81.0,4,0.0
Mercedes-Benz,E-Class,2019,45980.0,Semi-Auto,10491.0,Petrol,145.0,,3.0,66.0,2,0.0
Mercedes-Benz,E-Class,2018,29649.0,Automatic,1070.0,Diesel,145.0,57.7,2.0,83.0,0,0.0
Škoda,Scala,2019,14990.0,Manual,4530.0,Petrol,145.0,49.6,1.0,54.0,3,0.0
Škoda,,2018,10379.0,Semi-Auto,14587.0,Petrol,145.0,61.4,1.0,89.0,0,0.0
Opel,Insignia,2019,15798.0,Manual,23974.0,Diesel,145.0,49.6,2.0,74.0,4,0.0
Škoda,Fabia,2019,10995.0,Manual,3160.0,Petrol,145.0,51.4,1.0,63.0,0,0.0
Škoda,Kodiaq,2019,23980.0,Automatic,5.0,Petrol,150.0,37.2,1.5,95.0,1,0.0
Volkswagen,Golf,2017,17795.0,Semi-Auto,43453.0,Diesel,145.0,57.7,2.0,47.0,3,0.0
Volkswagen,Scirocco,2017,16521.0,Semi-Auto,15711.0,Petrol,145.0,44.1,2.0,72.0,0,0.0
Toyota,Yaris,2017,10275.0,Manual,15289.0,Petrol,,58.9,1.5,52.0,0,0.0
