carID,Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,model_engine_freq,y_true,y_pred,residual,abs_residual
67704,Volkswagen,Touran,2017.0,Manual,19458.0,Diesel,30.0,61.4,1.6,83.0,0.0,0.0,4.787491742782046,17000.0,16594.1,405.900390625,405.900390625
48128,Škoda,Yeti Outdoor,2017.0,Semi-Auto,27500.0,Petrol,145.0,51.4,1.2,80.0,3.0,,5.3981627015177525,13990.0,13584.106,405.8935546875,405.8935546875
36620,Mercedes-Benz,C-Class,2017.0,Automatic,34682.0,Diesel,,,2.1,75.0,1.0,0.0,7.473637108496206,18991.0,18585.107,405.892578125,405.892578125
22552,Ford,Focus,2017.0,Manual,20621.0,Petrol,,,2.6312004729689877,37.0,3.0,0.0,3.7612001156935624,12012.0,12417.858,-405.8583984375,405.8583984375
40563,Mercedes-Benz,C-Class,2017.0,Automatic,15066.0,Petrol,,,4.0,32.0,4.0,0.0,4.700480365792417,48399.0,47993.15,405.8515625,405.8515625
71920,Volkswagen,Golf SV,2016.0,Manual,40421.0,Diesel,30.0,65.7,2.0,58.0,1.0,0.0,2.8903717578961645,9450.0,9855.831,-405.8310546875,405.8310546875
37975,Mercedes-Benz,E-Class,2019.0,Automatic,11290.0,Diesel,145.0,72.4,2.0,31.0,,0.0,6.665683717782408,25399.0,25804.83,-405.830078125,405.830078125
33634,Hyundai,Tucson,2016.0,Manual,36092.0,Petrol,160.0,44.8,1.6,42.0,2.0,0.0,5.988961416889864,10775.0,10369.172,405.828125,405.828125
5796,Audi,Q3,2015.0,Manual,31250.0,Petrol,235.0,38.7,2.0,70.0,2.0,0.0,6.4425401664681985,18750.0,18344.22,405.779296875,405.779296875
48710,Škoda,Octavia,2017.0,Manual,27485.0,Petrol,150.0,58.9,1.0,46.0,3.0,0.0,4.543294782270004,10250.0,10655.77,-405.76953125,405.76953125
31928,Hyundai,i30,2018.0,Manual,38687.0,Petrol,145.0,52.3,1.4,75.0,2.0,0.0,4.48863636973214,10950.0,10544.238,405.76171875,405.76171875
7437,Audi,A5,2017.0,Manual,38266.0,Petrol,145.0,49.6,2.0,64.0,1.0,0.0,6.220590170099739,18500.0,18905.76,-405.759765625,405.759765625
189,Audi,A3,2017.0,Manual,17666.0,Petrol,20.0,60.1,1.4,94.0,3.0,0.0,5.402677381872279,14998.0,15403.751,-405.7509765625,405.7509765625
59432,Opel,Zafira,2018.0,Manual,32072.0,Petrol,145.0,41.5,1.4,55.0,1.0,0.0,5.659482215759621,11885.0,12290.745,-405.7451171875,405.7451171875
63396,Opel,Mokka X,2017.0,Manual,32545.0,Petrol,200.0,42.2,1.6,66.0,0.0,0.0,5.652489180268651,9698.0,9292.262,405.73828125,405.73828125
70859,Volkswagen,Polo,2015.0,Manual,44949.0,Diesel,0.0,,1.4,59.0,2.0,0.0,4.997212273764115,8500.0,8094.2827,405.71728515625,405.71728515625
27507,Ford,Focus,2016.0,Semi-Auto,21156.0,Petrol,125.0,51.4,1.0,78.0,2.0,0.0,8.074960359115858,10291.0,9885.307,405.693359375,405.693359375
59438,Opel,Mokka X,2019.0,Manual,14876.0,Petrol,145.0,39.2,1.4,39.0,4.0,0.0,7.002155954403621,13698.0,13292.309,405.69140625,405.69140625
8758,BMW,,2016.0,Manual,40313.0,Diesel,0.0,78.5,1.5,37.0,2.0,0.0,0.0,10550.0,10144.318,405.681640625,405.681640625
51092,Škoda,Octavia,2016.0,Semi-Auto,11291.0,Petrol,30.0,58.9,1.4,73.0,1.0,0.0,4.7535901911063645,11498.0,11903.676,-405.67578125,405.67578125
20456,Ford,Focus,2018.0,Manual,5055.0,Petrol,,,1.0,49.0,2.0,0.0,8.074960359115858,13150.0,13555.595,-405.5947265625,405.5947265625
26057,Ford,Focus,2017.0,Manual,27700.0,Petrol,,61.4,1.0,73.0,2.0,0.0,8.074960359115858,9980.0,9574.414,405.5859375,405.5859375
65296,Opel,Mokka,2016.0,Manual,37589.0,Diesel,30.0,65.7,1.6,85.0,3.0,0.0,5.545177444479562,9140.0,9545.573,-405.5732421875,405.5732421875
34995,Mercedes-Benz,A-Class,2020.0,Semi-Auto,1000.0,Petrol,145.0,53.3,1.3,77.0,6.0,0.0,5.814130531825066,25879.0,26284.559,-405.55859375,405.55859375
25301,Ford,Kuga,2019.0,Manual,4899.0,Diesel,145.0,45.6,1.5,99.0,3.0,0.0,6.29156913955832,17700.0,18105.559,-405.55859375,405.55859375
27937,Ford,B-MAX,2017.0,Manual,20226.0,Diesel,0.0,74.4,1.5,79.0,1.0,0.0,3.6375861597263857,8891.0,9296.553,-405.552734375,405.552734375
15316,Ford,Focus,2017.0,Manual,57517.0,Diesel,0.0,74.3,1.5,41.0,2.0,0.0,7.485491608030754,8500.0,8905.519,-405.5185546875,405.5185546875
48266,Škoda,Fabia,2018.0,Manual,17896.0,Petrol,150.0,64.2,1.0,72.0,0.0,0.0,6.501289670540389,8995.0,9400.517,-405.5166015625,405.5166015625
9454,BMW,4 Series,2019.0,Automatic,6771.0,Petrol,145.0,48.7,2.0,79.0,0.0,0.0,6.198478716492308,23480.0,23885.484,-405.484375,405.484375
64483,Opel,Insignia,2014.0,Manual,66237.0,Diesel,0.0,76.3,2.0,41.0,4.0,0.0,5.6937321388027,6040.0,6445.4697,-405.4697265625,405.4697265625
43239,Mercedes-Benz,GLA-Class,2016.0,Semi-Auto,21634.0,Diesel,125.0,56.5,2.1,66.0,4.0,0.0,6.016157159698354,18590.0,18995.459,-405.458984375,405.458984375
17637,Ford,B-MAX,2016.0,Semi-Auto,13144.0,Petrol,160.0,44.1,1.6,50.0,4.0,0.0,4.304065093204169,9350.0,8944.548,405.4521484375,405.4521484375
9189,BMW,3 Series,2017.0,Automatic,45000.0,Other,140.0,,2.0,33.0,0.0,0.0,7.158513997329321,17000.0,17405.414,-405.4140625,405.4140625
53663,Toyota,Auris,2017.0,Manual,24392.0,Petrol,30.0,58.9,1.2,70.0,1.0,0.0,4.3694478524670215,9995.0,10400.391,-405.390625,405.390625
24150,Ford,Kuga,2015.0,Manual,31593.0,Diesel,125.0,60.1,2.0,70.0,2.0,0.0,6.816735880594968,10800.0,11205.372,-405.3720703125,405.3720703125
58062,Opel,Mokka,2014.0,Manual,39300.0,Petrol,150.0,47.1,1.4,37.0,2.0,0.0,5.4638318050256105,7995.0,8400.313,-405.3134765625,405.3134765625
34127,Hyundai,i30,2017.0,Manual,34817.0,Diesel,145.0,,1.6,78.0,,0.0,5.10594547390058,9499.0,9904.295,-405.294921875,405.294921875
14804,BMW,1 Series,2015.0,Manual,54228.0,Diesel,0.0,,1.5,95.0,4.0,0.0,6.3473892096560105,9499.0,9093.708,405.2919921875,405.2919921875
25617,Ford,Ka+,2018.0,Manual,4750.0,Petrol,145.0,57.7,1.2,96.0,3.0,0.0,5.834810737062605,8000.0,8405.29,-405.2900390625,405.2900390625
66375,Volkswagen,Tiguan,2019.0,Automatic,6923.0,Petrol,145.0,37.7,1.5,46.0,0.0,0.0,4.23410650459726,23420.0,23825.285,-405.28515625,405.28515625
20219,Ford,Fiesta,2015.0,Manual,29423.0,Petrol,125.0,54.3,1.2,60.0,1.0,0.0,6.416732282512326,6300.0,6705.2476,-405.24755859375,405.24755859375
47056,Škoda,Rapid,2013.0,Manual,56090.0,,30.0,64.2,1.6,78.0,3.0,0.0,3.1354942159291497,5995.0,6400.2456,-405.24560546875,405.24560546875
21299,Ford,Focus,2011.0,Manual,67000.0,Petrol,,,1.6,88.0,3.0,0.0,6.113682179832232,4695.0,5100.2163,-405.21630859375,405.21630859375
31893,Hyundai,i10,2018.0,Manual,10293.0,Petrol,145.0,57.6,1.2,83.0,3.0,0.0,5.683579767338681,8990.0,8584.785,405.21484375,405.21484375
28099,Ford,Fiesta,2016.0,Manual,23149.0,Petrol,20.0,62.8,1.0,81.0,0.0,0.0,7.952263308657046,9699.0,9293.787,405.212890625,405.212890625
73161,Volkswagen,Golf,2017.0,Semi-Auto,19526.0,Petrol,,39.8,2.0,68.0,2.0,0.0,7.155396301896734,22998.0,22592.797,405.203125,405.203125
10460,BMW,X1,2014.0,Manual,58630.0,Diesel,160.0,51.4,2.0,48.0,1.0,0.0,6.20050917404269,10298.0,9892.843,405.1572265625,405.1572265625
24748,Ford,Focus,2017.0,Semi-Auto,12118.0,Petrol,125.0,51.4,1.0,83.0,1.0,0.0,8.074960359115858,12500.0,12094.883,405.1171875,405.1171875
8222,BMW,3 Series,2019.0,Semi-Auto,9354.0,Petrol,145.0,45.6,2.0,71.0,,0.0,7.158513997329321,25780.0,26185.104,-405.103515625,405.103515625
62890,Opel,Astra,2016.0,Manual,26500.0,Diesel,20.0,,1.6,88.0,1.0,0.0,6.3561076606958915,8999.0,9404.086,-405.0859375,405.0859375
45884,Mercedes-Benz,C-Class,2017.0,Semi-Auto,9422.0,Petrol,145.0,35.3,3.0,42.0,3.0,0.0,5.4116460518550396,35149.0,35554.066,-405.06640625,405.06640625
57653,Opel,Adam,2014.0,Manual,32809.0,Petrol,125.0,52.3,1.4,68.0,1.0,0.0,4.343805421853684,6600.0,6194.9746,405.025390625,405.025390625
64083,Opel,Corsa,2018.0,Manual,6046.0,Petrol,145.0,55.4,1.4,65.0,1.0,0.0,7.526178913346146,9495.0,9090.014,404.986328125,404.986328125
4776,Audi,Q2,2019.0,Manual,6652.0,Diesel,145.0,49.6,1.6,81.0,0.0,0.0,4.859812404361672,20500.0,20904.973,-404.97265625,404.97265625
13475,BMW,3 Series,2018.0,Semi-Auto,31278.0,Diesel,145.0,64.2,2.0,34.0,3.0,0.0,7.158513997329321,18995.0,18590.053,404.947265625,404.947265625
20211,Ford,Focus,2016.0,Manual,40344.0,Diesel,0.0,74.3,,60.0,2.0,0.0,0.0,8299.0,8703.905,-404.9052734375,404.9052734375
59251,Opel,Insignia,2016.0,Manual,32122.0,Diesel,20.0,72.4,1.6,50.0,4.0,0.0,5.3706380281276624,9800.0,9395.112,404.8876953125,404.8876953125
24527,Ford,Focus,2009.0,Manual,92000.0,Petrol,200.0,42.2,1.6,61.0,0.0,0.0,6.113682179832232,2400.0,2804.8818,-404.8818359375,404.8818359375
29966,Ford,Fiesta,2018.0,Manual,29582.0,Petrol,145.0,65.7,1.0,85.0,1.0,0.0,7.952263308657046,9995.0,10399.875,-404.875,404.875
15623,Ford,Grand Tourneo Connect,2017.0,Manual,19483.0,Diesel,30.0,64.2,1.5,98.0,0.0,0.0,3.6109179126442243,13500.0,13904.875,-404.875,404.875
30921,Ford,Grand C-MAX,2017.0,Manual,10594.0,Petrol,145.0,54.3,1.0,73.0,1.0,0.0,3.9512437185814275,11990.0,11585.141,404.859375,404.859375
44553,Mercedes-Benz,E-Class,2018.0,Automatic,35657.0,Diesel,145.0,67.3,2.0,42.0,1.0,0.0,6.665683717782408,19900.0,20304.844,-404.84375,404.84375
67136,Volkswagen,Tiguan,2017.0,Automatic,37401.0,Petrol,145.0,38.2,2.0,86.0,1.0,0.0,6.901737206656574,22000.0,22404.787,-404.787109375,404.787109375
26897,Ford,B-MAX,2014.0,Manual,40442.0,Petrol,30.0,55.4,1.0,84.0,3.0,0.0,4.59511985013459,6360.0,6764.784,-404.7841796875,404.7841796875
17623,Ford,Fiesta,2018.0,Automatic,16466.0,Petrol,145.0,54.3,1.0,73.0,4.0,0.0,7.952263308657046,13200.0,12795.248,404.751953125,404.751953125
33940,Hyundai,i20,2017.0,Automatic,19595.0,Petrol,145.0,45.6,1.4,86.0,1.0,0.0,3.367295829986474,9995.0,9590.262,404.73828125,404.73828125
57632,Opel,Insignia,2018.0,Automatic,39201.0,Diesel,145.0,55.4,1.6,94.0,3.0,0.0,5.3706380281276624,11990.0,12394.738,-404.73828125,404.73828125
17927,Ford,Ka,2014.0,Manual,51534.0,Petrol,30.0,57.7,1.2,55.0,2.0,0.0,4.912654885736052,4689.0,4284.266,404.73388671875,404.73388671875
69790,Volkswagen,Polo,2019.0,Manual,3166.0,Petrol,145.0,48.7,1.0,44.0,1.0,0.0,6.953684210870537,13480.0,13884.719,-404.71875,404.71875
27513,Ford,Fiesta,2018.0,Manual,25776.0,Petrol,145.0,65.7,1.0,44.0,1.0,0.0,7.952263308657046,9995.0,10399.696,-404.6962890625,404.6962890625
48202,Škoda,Fabia,2019.0,Manual,12050.0,Petrol,145.0,61.4,1.0,40.0,0.0,0.0,6.501289670540389,10450.0,10045.305,404.6953125,404.6953125
41217,Mercedes-Benz,C-Class,2015.0,Semi-Auto,27501.0,Diesel,,,2.1,30.0,1.0,0.0,7.473637108496206,17089.0,16684.348,404.65234375,404.65234375
56165,Opel,Mokka X,2016.0,Manual,18286.0,Petrol,200.0,42.2,1.6,70.0,4.0,0.0,5.652489180268651,10359.0,10763.623,-404.623046875,404.623046875
56052,Opel,Mokka X,2016.0,Semi-Auto,21234.0,Diesel,150.0,56.5,1.6,99.0,2.0,0.0,5.652489180268651,12157.0,11752.41,404.58984375,404.58984375
31372,Ford,Focus,2019.0,Manual,4563.0,Petrol,,,1.0,90.0,0.0,0.0,8.074960359115858,15000.0,15404.589,-404.5888671875,404.5888671875
22521,Ford,Fiesta,2017.0,Manual,66210.0,Diesel,145.0,,1.5,37.0,3.0,0.0,5.594711379601839,8000.0,8404.568,-404.568359375,404.568359375
56687,Opel,Mokka X,2017.0,Manual,31412.0,Petrol,150.0,47.1,1.4,70.0,4.0,0.0,7.002155954403621,10500.0,10904.555,-404.5546875,404.5546875
71504,Volkswagen,Polo,2015.0,Automatic,35478.0,Petrol,20.0,60.1,1.2,71.0,4.0,0.0,6.70073110954781,9000.0,9404.553,-404.552734375,404.552734375
50921,Škoda,Octavia,2019.0,Manual,14321.0,Diesel,145.0,68.9,1.6,39.0,0.0,0.0,5.627621113690637,13995.0,13590.508,404.4921875,404.4921875
63027,Opel,Viva,2016.0,Manual,15499.0,Petrol,20.0,62.8,1.0,83.0,0.0,0.0,5.723585101952381,6599.0,6194.5195,404.48046875,404.48046875
57518,Opel,Mokka X,,Manual,22000.0,Petrol,145.0,47.1,1.4,31.0,3.0,0.0,7.002155954403621,10990.0,11394.446,-404.4462890625,404.4462890625
17299,Ford,Fiesta,2016.0,Manual,,Petrol,0.0,65.7,1.0,85.0,4.0,0.0,7.952263308657046,8695.0,9099.417,-404.4169921875,404.4169921875
24568,Ford,Focus,2017.0,Manual,36590.0,Petrol,20.0,61.4,1.0,70.0,,0.0,8.074960359115858,9950.0,9545.601,404.3994140625,404.3994140625
55964,Opel,Corsa,2018.0,Manual,15470.0,Petrol,145.0,55.4,1.4,86.0,1.0,0.0,7.526178913346146,7750.0,8154.344,-404.34423828125,404.34423828125
17765,Ford,Fiesta,2017.0,Semi-Auto,9896.0,Petrol,145.0,57.7,1.0,54.0,3.0,0.0,7.952263308657046,10699.0,11103.316,-404.31640625,404.31640625
50035,Škoda,Fabia,2016.0,Manual,19003.0,Petrol,20.0,60.1,1.2,40.0,0.0,0.0,5.768320995793772,8995.0,8590.748,404.251953125,404.251953125
14823,BMW,,2019.0,Manual,1000.0,Petrol,145.0,52.3,1.5,37.0,0.0,0.0,0.0,20980.0,20575.752,404.248046875,404.248046875
64814,Opel,Mokka X,2017.0,Manual,23306.0,Petrol,145.0,47.1,1.4,61.0,2.0,0.0,7.002155954403621,10799.0,11203.234,-404.234375,404.234375
52508,Toyota,Yaris,2017.0,Automatic,12327.0,Hybrid,135.0,76.3,1.5,83.0,1.0,0.0,6.834108738813838,12995.0,13399.202,-404.2021484375,404.2021484375
38540,Mercedes-Benz,C-Class,2016.0,Semi-Auto,35000.0,Diesel,,,1.6,56.0,1.0,0.0,5.834810737062605,14981.0,14576.806,404.1943359375,404.1943359375
73345,Volkswagen,Polo,2017.0,Manual,18039.0,Petrol,145.0,60.1,1.2,77.0,1.0,0.0,6.70073110954781,10490.0,10894.191,-404.19140625,404.19140625
71337,Volkswagen,Polo,2017.0,Manual,14721.0,Petrol,145.0,60.1,1.0,99.0,4.0,0.0,6.953684210870537,9698.0,10102.164,-404.1640625,404.1640625
25687,Ford,Ka+,2017.0,Manual,17750.0,Petrol,145.0,57.7,1.2,89.0,0.0,0.0,5.834810737062605,7100.0,7504.1636,-404.16357421875,404.16357421875
26714,Ford,Ka+,2018.0,Manual,18653.0,,145.0,54.3,1.2,31.0,1.0,0.0,5.834810737062605,8421.0,8016.8657,404.13427734375,404.13427734375
41083,Mercedes-Benz,C-Class,2016.0,Automatic,23907.0,Diesel,,,2.1,99.0,2.0,0.0,7.473637108496206,18400.0,18804.088,-404.087890625,404.087890625
9113,BMW,1 Series,2014.0,Manual,20990.0,Diesel,30.0,64.2,2.0,97.0,2.0,0.0,6.26530121273771,11998.0,11593.918,404.08203125,404.08203125
28613,Ford,Fusion,2005.0,Manual,31000.0,Petrol,200.0,41.5,1.4,49.0,1.0,0.0,2.0794415416798357,2095.0,1690.9414,404.05859375,404.05859375
28110,Ford,Fiesta,2016.0,Manual,28333.0,Petrol,0.0,65.7,1.0,31.0,4.0,0.0,7.952263308657046,8698.0,8293.966,404.0341796875,404.0341796875
4583,Audi,Q5,2015.0,Automatic,73010.0,Diesel,,47.1,2.0,76.0,1.0,0.0,6.100318952020064,17000.0,17404.004,-404.00390625,404.00390625
59794,Opel,Insignia,2016.0,Manual,60790.0,Diesel,0.0,74.3,1.6,64.0,4.0,0.0,5.3706380281276624,7195.0,7598.9785,-403.978515625,403.978515625
18656,Ford,Focus,2017.0,Manual,23372.0,Diesel,0.0,74.3,1.5,,4.0,0.0,7.485491608030754,10991.0,10587.116,403.8837890625,403.8837890625
55220,Toyota,CH-R,2017.0,Automatic,39467.0,Hybrid,0.0,74.3,1.8,33.0,2.0,0.0,5.420534999272286,17700.0,17296.133,403.8671875,403.8671875
30898,Ford,Fiesta,2013.0,Manual,33850.0,Petrol,30.0,54.3,1.2,45.0,4.0,0.0,6.416732282512326,5798.0,6201.833,-403.8330078125,403.8330078125
47845,Škoda,Fabia,2017.0,Semi-Auto,9576.0,Petrol,145.0,61.4,1.0,94.0,2.0,0.0,6.501289670540389,11495.0,11898.806,-403.8056640625,403.8056640625
13506,BMW,3 Series,2017.0,Automatic,66782.0,Other,140.0,,2.0,50.0,4.0,0.0,7.158513997329321,16400.0,15996.217,403.783203125,403.783203125
22401,Ford,Focus,2019.0,Automatic,6428.0,Diesel,,,2.0,62.0,4.0,0.0,7.00033446027523,20950.0,20546.22,403.779296875,403.779296875
63051,Opel,Corsa,2015.0,Manual,37234.0,Petrol,30.0,55.4,1.4,63.0,3.0,0.0,7.526178913346146,6800.0,6396.23,403.77001953125,403.77001953125
64928,Opel,Mokka,2015.0,Manual,52173.0,Diesel,30.0,65.7,1.6,32.0,3.0,0.0,5.545177444479562,7738.0,8141.7544,-403.75439453125,403.75439453125
38906,Mercedes-Benz,GLA-Class,2015.0,Semi-Auto,27146.0,Diesel,20.0,67.3,2.1,52.0,4.0,0.0,6.016157159698354,16000.0,15596.252,403.748046875,403.748046875
45903,Mercedes-Benz,C-Class,2014.0,Automatic,20281.0,Diesel,30.0,64.2,2.1,55.0,2.0,0.0,7.473637108496206,16964.0,16560.266,403.734375,403.734375
7027,Audi,Q2,2020.0,Semi-Auto,1545.0,Petrol,145.0,42.2,1.5,64.0,0.0,0.0,4.844187086458591,26900.0,27303.623,-403.623046875,403.623046875
21109,Ford,Focus,2017.0,Manual,27980.0,Diesel,,,1.5,65.0,1.0,0.0,7.485491608030754,11000.0,10596.38,403.6201171875,403.6201171875
26720,Ford,EcoSport,2017.0,Manual,33464.0,Petrol,125.0,53.3,1.0,99.0,0.0,0.0,6.39024066706535,9300.0,9703.57,-403.5703125,403.5703125
60547,Opel,Astra,,Manual,21687.0,Petrol,145.0,50.4,1.4,65.0,3.0,0.0,6.7661917146603505,10990.0,10586.46,403.5400390625,403.5400390625
56108,Opel,Mokka X,2018.0,Manual,32810.0,Petrol,145.0,47.1,1.4,64.0,0.0,0.0,7.002155954403621,11540.0,11136.523,403.4765625,403.4765625
27985,Ford,Fiesta,2017.0,Manual,12606.0,Petrol,145.0,54.3,1.2,89.0,3.0,0.0,6.416732282512326,8499.0,8902.452,-403.4521484375,403.4521484375
13152,BMW,3 Series,2018.0,Semi-Auto,26231.0,Diesel,145.0,64.2,2.0,59.0,1.0,0.0,7.158513997329321,18495.0,18898.404,-403.404296875,403.404296875
10915,BMW,4 Series,,Automatic,29796.0,Diesel,30.0,65.7,2.0,37.0,2.0,0.0,6.198478716492308,16500.0,16903.36,-403.359375,403.359375
65669,Volkswagen,T-Roc,2019.0,Manual,13697.0,Petrol,150.0,44.1,1.0,97.0,2.0,0.0,4.204692619390966,18998.0,19401.32,-403.3203125,403.3203125
40434,Mercedes-Benz,A-Class,2018.0,Manual,31953.0,Petrol,145.0,51.4,1.6,67.0,2.0,0.0,5.204006687076795,17495.0,17091.697,403.302734375,403.302734375
25780,Ford,Focus,2019.0,Automatic,11045.0,Petrol,,,1.0,34.0,1.0,0.0,8.074960359115858,15998.0,15594.734,403.265625,403.265625
67315,Volkswagen,Up,2017.0,Manual,31474.0,Petrol,20.0,64.2,1.0,84.0,0.0,0.0,6.3561076606958915,6500.0,6903.2563,-403.25634765625,403.25634765625
55208,Toyota,Yaris,2016.0,Manual,16295.0,Petrol,30.0,58.0,1.3,1.638913092023202,0.0,0.0,5.955837369464831,8991.0,8587.758,403.2421875,403.2421875
45175,Mercedes-Benz,C-Class,2017.0,Semi-Auto,34270.0,Diesel,30.0,64.2,1.6,83.0,1.0,0.0,5.834810737062605,16495.0,16898.232,-403.232421875,403.232421875
21744,Ford,Fiesta,2017.0,Manual,13880.0,Petrol,145.0,65.7,1.0,76.0,1.0,0.0,7.952263308657046,9700.0,10103.205,-403.205078125,403.205078125
33114,Hyundai,,2017.0,Manual,39877.0,Petrol,145.0,60.1,1.0,59.0,6.0,0.0,0.0,5789.0,6192.198,-403.1982421875,403.1982421875
5109,Audi,A5,2014.0,Manual,78812.0,Diesel,30.0,61.4,2.0,59.0,0.0,0.0,6.220590170099739,10990.0,11393.099,-403.0986328125,403.0986328125
14920,BMW,X1,2016.0,Semi-Auto,19829.0,Diesel,125.0,57.6,2.0,92.0,1.0,0.0,6.20050917404269,19480.0,19883.04,-403.0390625,403.0390625
39665,Mercedes-Benz,C-Class,2016.0,Semi-Auto,30748.0,Diesel,20.0,68.9,2.1,30.0,3.0,0.0,7.473637108496206,17820.0,18222.996,-402.99609375,402.99609375
12376,BMW,1 Series,2006.0,Manual,90000.0,Diesel,200.0,49.6,2.0,79.0,1.0,0.0,6.26530121273771,2995.0,2592.0176,402.982421875,402.982421875
37637,Mercedes-Benz,E-Class,2019.0,Semi-Auto,7859.0,Diesel,145.0,61.4,2.0,94.0,3.0,0.0,6.665683717782408,29480.0,29882.973,-402.97265625,402.97265625
58721,Opel,Corsa,2016.0,Manual,27363.0,Petrol,125.0,53.3,1.2,97.0,2.0,0.0,5.765191102784844,6399.0,6801.9614,-402.96142578125,402.96142578125
22022,Ford,Fiesta,2017.0,Manual,15443.0,,150.0,65.7,1.0,74.0,2.0,0.0,7.952263308657046,10450.0,10047.077,402.9228515625,402.9228515625
68450,Volkswagen,Polo,2016.0,Manual,8900.0,Petrol,20.0,60.1,1.0,55.0,3.0,0.0,6.953684210870537,10500.0,10097.078,402.921875,402.921875
29277,Ford,Focus,2014.0,Manual,48460.0,Petrol,20.0,58.9,1.0,55.0,1.0,0.0,8.074960359115858,6991.0,6588.08,402.919921875,402.919921875
45476,Mercedes-Benz,C-Class,,Semi-Auto,4500.0,Petrol,,,1.5,55.0,3.0,0.0,6.620073206530356,22900.0,23302.889,-402.888671875,402.888671875
26943,Ford,Focus,2017.0,Manual,22115.0,Diesel,,,1.5,59.0,3.0,0.0,7.485491608030754,11498.0,11095.134,402.8662109375,402.8662109375
17450,Ford,Galaxy,2018.0,Manual,31961.0,Diesel,145.0,56.5,2.0,95.0,0.0,,4.875197323201151,18000.0,18402.8,-402.80078125,402.80078125
65020,Opel,Adam,2014.0,,30897.0,Petrol,125.0,51.4,,74.0,3.0,0.0,0.0,5821.0,6223.7827,-402.78271484375,402.78271484375
74948,Volkswagen,T-Cross,2019.0,Manual,2500.0,Diesel,145.0,52.3,1.6,94.0,4.0,0.0,4.127134385045092,20689.0,20286.242,402.7578125,402.7578125
63842,Opel,Zafira,2017.0,Manual,29603.0,Petrol,200.0,42.2,1.4,3.1726830595677384,4.0,0.0,5.659482215759621,10600.0,10197.265,402.7353515625,402.7353515625
57734,Opel,Mokka X,2019.0,Manual,1960.0,Petrol,145.0,39.2,1.4,89.0,4.0,0.0,7.002155954403621,15298.0,14895.293,402.70703125,402.70703125
17990,Ford,C-MAX,2010.0,Manual,99000.0,Diesel,160.0,52.3,1.8,58.0,0.0,0.0,2.1972245773362196,2500.0,2902.6958,-402.69580078125,402.69580078125
27908,Ford,Focus,2013.0,Manual,70000.0,Diesel,,,2.0,73.0,0.0,0.0,7.00033446027523,6750.0,6347.3423,402.65771484375,402.65771484375
21182,Ford,EcoSport,2018.0,Manual,14877.0,Diesel,145.0,68.9,1.5,94.0,4.0,0.0,5.272999558563747,12899.0,12496.367,402.6328125,402.6328125
57164,Opel,Adam,2019.0,Manual,15.0,Petrol,,44.8,1.2,80.0,3.0,0.0,5.4510384535657,10995.0,10592.389,402.611328125,402.611328125
19815,Ford,Focus,2018.0,Manual,23000.0,Petrol,,,1.0,35.0,1.0,0.0,8.074960359115858,11200.0,11602.59,-402.58984375,402.58984375
25986,Ford,Fiesta,2018.0,Manual,7956.0,Petrol,145.0,65.7,1.0,77.0,4.0,0.0,7.952263308657046,12299.0,11896.423,402.5771484375,402.5771484375
69037,Volkswagen,Tiguan,2018.0,Semi-Auto,32000.0,Petrol,150.0,38.2,2.0,84.0,1.0,0.0,6.901737206656574,25995.0,25592.436,402.564453125,402.564453125
40507,Mercedes-Benz,C-Class,2019.0,Automatic,10100.0,Diesel,145.0,64.2,2.0,57.0,0.0,0.0,7.529943370601589,27480.0,27077.447,402.552734375,402.552734375
68070,Volkswagen,CC,2016.0,Semi-Auto,43308.0,Diesel,145.0,54.3,2.0,37.0,0.0,0.0,4.02535169073515,12890.0,13292.436,-402.435546875,402.435546875
20690,Ford,Focus,2012.0,Manual,76000.0,Diesel,,,1.6,52.0,1.0,0.0,6.113682179832232,5495.0,5092.584,402.416015625,402.416015625
46987,Škoda,Yeti Outdoor,2016.0,Manual,35000.0,Diesel,30.0,62.8,2.0,60.0,3.0,0.0,4.553876891600541,11450.0,11047.596,402.404296875,402.404296875
60192,Opel,Adam,2018.0,Manual,14514.0,Petrol,150.0,44.8,1.2,95.0,0.0,0.0,5.4510384535657,8698.0,8295.604,402.396484375,402.396484375
64703,Opel,Mokka,2015.0,Manual,33671.0,Petrol,200.0,40.9,1.6,58.0,3.0,0.0,5.545177444479562,7795.0,8197.358,-402.3583984375,402.3583984375
16735,Ford,Focus,2017.0,Manual,33460.0,Petrol,,,1.0,46.0,1.0,0.0,8.074960359115858,8999.0,9401.351,-402.3505859375,402.3505859375
2596,Audi,A4,2017.0,Manual,22077.0,Petrol,,52.3,1.4,84.0,2.0,0.0,4.770684624465665,15750.0,16152.343,-402.3427734375,402.3427734375
62167,Opel,Zafira,2016.0,Manual,26748.0,Petrol,200.0,42.2,1.4,46.0,4.0,0.0,5.659482215759621,9799.0,10201.331,-402.3310546875,402.3310546875
51070,Škoda,Octavia,2017.0,Manual,21800.0,Petrol,150.0,57.7,1.5,41.0,4.0,0.0,4.997212273764115,11750.0,12152.305,-402.3046875,402.3046875
64122,Opel,Zafira,2009.0,Manual,118000.0,Diesel,205.0,46.3,1.9,78.0,2.0,0.0,1.6094379124341003,1995.0,1592.7084,402.2916259765625,402.2916259765625
